5886,,,,,,,
83,,,,,,,
UID,Y,X,BEARING_ANGLE,SPEED_RESTRICTION,CAMERA_TYPE,DIR_TYPE,Version
1523,44.85712618,34.26357762,113,60,1,1,20150520
1524,44.85302428,34.29004669,88,60,1,1,20150520
1525,52.7058531,25.37710905,53,120,1,1,20150520
1526,52.70596361,25.37693202,236,120,1,1,20150520
1527,57.19477325,65.45096397,329,90,1,1,20150520
1528,57.19492438,65.45066357,148,60,1,1,20150520
1529,55.64233657,37.55337238,242,50,1,1,20150520
1530,53.20757474,50.17109513,55,60,1,1,20150520
1531,53.23559444,50.20053506,217,60,1,1,20150520
1532,53.21572817,50.13702571,307,60,1,1,20150520
1533,53.21559326,50.13747096,117,60,1,1,20150520
1534,53.28602475,50.22623062,340,60,1,1,20150520
1535,53.28605041,50.22618771,160,60,1,1,20150520
1536,56.33045928,43.949655,217,60,1,1,20150520
1537,56.32894694,44.02660489,310,60,1,1,20150520
1538,56.33167713,44.00210023,263,60,1,1,20150520
1539,56.31775651,44.06438649,109,60,1,1,20150520
1540,56.21897091,43.93634319,214,60,1,1,20150520
1541,48.51459486,44.53931719,286,60,1,1,20150520
1542,48.51449714,44.53925818,106,60,1,1,20150520
1543,48.51530734,44.52927768,87,60,1,1,20150520
1544,48.76948097,44.47209299,336,60,1,1,20150520
1548,57.71331779,40.76202393,237,60,1,1,20150520
1549,57.71306563,40.76045752,76,60,1,1,20150520
1550,55.59574674,36.9407773,79,60,1,1,20150520
1551,50.46160215,30.63287616,245,60,1,1,20150520
1552,52.50922133,31.99810982,243,60,1,1,20150520
1553,53.22215858,34.6154952,187,60,1,1,20150520
1554,53.75959613,34.80764866,185,60,1,1,20150520
1555,44.90054134,37.38600254,89,40,1,1,20150520
1556,44.92595635,37.32427955,165,60,1,1,20150520
1557,44.92598294,37.32435465,346,40,1,1,20150520
1558,43.6300998,39.76305664,90,60,1,1,20150520
1559,52.39943717,38.85954916,162,110,1,1,20150520
1560,45.09505456,39.13471699,156,90,1,1,20150520
1561,45.05682245,39.13158618,197,70,1,1,20150520
1562,44.62718138,39.09308642,206,50,1,1,20150520
1563,53.59905552,55.92447853,180,40,1,1,20150520
1564,53.28113707,50.22904158,164,60,1,1,20150520
1565,53.15530185,50.19002631,204,60,1,1,20150520
1572,58.0559943,38.80138278,100,60,1,1,20150520
1714,53.11068166,46.63162529,87,40,1,1,20150520
1574,51.602971,46.151168,55,60,1,1,20150520
1715,53.11562424,46.63168162,268,40,1,1,20150520
4344,60.0324764,29.9039428,259,110,1,1,20150520
1575,51.602971,46.151168,230,60,1,1,20150520
1576,45.05672061,39.13174778,13,70,1,1,20150520
1577,61.3166487,73.39236259,12,90,1,1,20150520
1578,61.32008323,73.39562416,225,90,1,1,20150520
1579,61.56559306,73.76287758,333,90,1,1,20150520
1580,62.12072396,73.74736369,182,50,1,1,20150520
1581,62.0983478,73.73576045,175,70,1,1,20150520
1582,62.29204686,74.46144819,334,60,1,1,20150520
1583,62.29361821,74.45978522,153,60,1,1,20150520
1584,62.30434607,74.44853067,155,60,1,1,20150520
1585,62.30421642,74.44895983,336,60,1,1,20150520
1586,62.25445476,74.52738225,252,50,1,1,20150520
1587,62.25445726,74.52721596,108,50,1,1,20150520
1588,62.25691209,74.48096395,148,50,1,1,20150520
1589,62.25882736,74.46739733,139,40,1,1,20150520
1590,61.4980893,73.76842976,203,90,1,1,20150520
1591,50.52091868,30.42068124,263,90,1,1,20150520
1592,45.02139143,39.01892871,282,40,1,1,20150520
1593,45.02118994,39.01441455,261,60,1,1,20150520
1594,45.02078853,39.00990039,263,60,1,1,20150520
1595,45.08857919,39.04039174,90,40,1,1,20150520
1596,45.02126957,39.01782364,87,40,1,1,20150520
1597,45.00615533,39.11586374,9,60,1,1,20150520
1599,45.00641376,39.11581278,69,60,1,1,20150520
1600,45.00665305,39.11598444,247,60,1,1,20150520
1601,45.00606861,39.11569744,193,60,1,1,20150520
1602,44.63774952,39.10587519,270,70,1,1,20150520
1603,45.09508497,39.13483769,346,90,1,1,20150520
1604,45.03434844,39.01714236,83,60,1,1,20150520
1605,50.46774869,30.65534234,247,60,1,1,20150520
1606,60.69317671,28.76086593,191,60,1,1,20150520
1607,60.6931662,28.76085989,14,60,1,1,20150520
1608,60.69342714,28.8032341,317,60,1,1,20150520
1609,60.69343436,28.80321063,121,60,1,1,20150520
1610,47.23739622,39.71999645,259,60,1,1,20150520
1611,59.109143,37.904709,173,60,1,1,20150520
1618,48.936694,28.895327,328,60,1,1,20150520
1613,47.34893138,39.87531781,210,60,1,1,20150520
1614,59.12931,37.93518,104,60,1,1,20150520
1615,47.26913245,39.82006967,224,60,1,1,20150520
1616,47.25642713,39.79799509,233,60,1,1,20150520
1617,59.14169,37.97134,327,60,1,1,20150520
1619,48.95415646,28.8239193,77,60,1,1,20150520
1620,48.95419873,28.82385492,257,60,1,1,20150520
1621,48.88610958,29.0692234,323,60,1,1,20150520
1622,48.85508693,29.14089203,299,60,1,1,20150520
1623,48.52351037,44.49230812,124,60,1,1,20150520
1626,52.26104944,104.2831975,221,50,1,1,20150520
1627,52.30449342,104.2932826,356,60,1,1,20150520
1633,56.97564204,41.00717112,330,60,1,1,20150520
1635,57.04256989,40.9671928,175,60,1,1,20150520
1636,47.21171222,39.6570611,92,60,1,1,20150520
1637,49.104011,28.70469,151,60,1,1,20150520
1638,48.953415,28.8417,165,60,1,1,20150520
1642,48.966834,28.83608,330,60,1,1,20150520
1640,47.21368,39.7118,80,40,1,1,20150520
1643,47.24532842,39.69677925,350,60,1,1,20150520
1644,47.22880713,39.61395264,0,60,1,1,20150520
1645,49.250371,28.368682,300,60,1,1,20150520
1646,47.21156646,39.68623281,83,60,1,1,20150520
1648,57.01408923,40.985578,340,60,1,1,20150520
1649,55.7894055,37.57123321,37,80,1,1,20150520
1651,55.39931347,37.55060434,192,60,1,1,20150520
1653,55.83716884,37.57158995,168,60,2,1,20150520
6616,55.12294399,36.63241178,285,60,1,1,20150520
6617,55.12282129,36.63228303,105,60,1,1,20150520
1655,44.11485896,39.10273433,241,60,1,1,20150520
1656,44.30111864,38.75002116,309,60,1,1,20150520
1657,44.30106297,38.74996752,128,60,1,1,20150520
1659,44.25992876,38.82237375,321,70,1,1,20150520
1660,44.26080471,38.82128477,136,70,1,1,20150520
1661,49.32872976,28.09645381,287,60,1,1,20150520
1662,49.347759,28.048939,315,60,1,1,20150520
1663,49.27966199,28.25943046,302,60,1,1,20150520
1664,49.357328,28.032367,112,90,1,1,20150520
1665,49.359169,28.02500756,161,50,1,1,20150520
1667,49.35916942,28.02500658,290,50,1,1,20150520
1668,49.35916724,28.02500725,110,50,1,1,20150520
1669,49.36126015,28.016215,290,90,1,1,20150520
1670,57.76271,33.949101,131,60,1,1,20150520
1677,47.22500388,39.62165594,90,60,1,1,20150520
1673,56.703731,37.15795,306,60,1,1,20150520
1676,53.09003584,46.00336075,300,60,1,1,20150520
1674,57.76264092,33.9492774,310,60,1,1,20150520
1679,55.33599697,86.08695544,89,60,1,1,20150520
1680,55.33599163,86.08689308,269,60,1,1,20150520
1681,47.23852166,39.70030904,20,60,1,1,20150520
1682,47.2562997,39.69793797,302,60,1,1,20150520
1683,47.26015531,39.65073109,240,60,1,1,20150520
1684,47.26000969,39.65081692,60,60,1,1,20150520
1685,47.26073782,39.68022466,75,60,1,1,20150520
1686,47.24464742,39.71552789,93,60,1,1,20150520
1687,47.22420239,39.69486952,252,60,1,1,20150520
1688,47.2239328,39.69532013,56,60,1,1,20150520
1690,57.64341401,40.52883267,248,40,1,1,20150520
1692,55.828059,43.98057,105,60,1,1,20150520
1693,57.369652,34.83469031,353,90,1,1,20150520
1694,57.009243,35.106024,287,90,1,1,20150520
5609,57.618089,39.885542,15,60,1,1,20150520
1699,56.74484472,36.2272478,299,60,1,1,20150520
1700,56.747323,36.218654,120,60,1,1,20150520
1701,55.962091,39.719654,81,60,1,1,20150520
1702,55.96232971,39.72025394,263,60,1,1,20150520
1703,55.8279529,43.98164034,284,60,1,1,20150520
1704,58.010672,33.088185,111,60,1,1,20150520
1705,58.0093767,33.09558392,289,60,1,1,20150520
5685,52.24077163,76.98907077,139,60,1,1,20150520
5686,52.24090467,76.98911369,318,60,1,1,20150520
1709,56.19561502,44.12190914,113,90,1,1,20150520
1710,56.19487335,44.12483811,307,90,1,1,20150520
1711,44.63771187,39.1051966,73,70,1,1,20150520
1712,44.63550362,39.10063952,38,70,1,1,20150520
1713,45.03506544,39.00900722,282,60,1,1,20150520
1717,55.78747818,37.593171,150,60,1,1,20150520
1718,55.7869986,37.61688709,13,60,1,1,20150520
6615,55.11989481,36.6482234,192,60,1,1,20150520
1731,55.085054,60.120883,21,60,1,1,20150520
1732,58.14623331,31.05333924,331,60,1,1,20150520
1734,53.26579046,50.24758905,229,60,1,1,20150520
5546,53.27706998,49.31468725,226,90,5,1,20150520
1736,53.28325225,50.28124541,208,60,1,1,20150520
1737,57.14253666,65.58735967,224,60,1,1,20150520
1738,57.14248863,65.58733821,45,60,1,1,20150520
1739,57.14183959,65.56222469,225,60,1,1,20150520
1740,57.14180758,65.56220591,43,60,1,1,20150520
1741,57.15462041,65.53742766,227,60,1,1,20150520
1742,57.15455349,65.53738475,48,60,1,1,20150520
2066,57.11804131,65.52567959,123,50,1,1,20150520
1743,56.32961166,43.9691627,311,60,1,1,20150520
1744,56.27494857,43.97741854,15,60,1,1,20150520
1745,56.27377209,43.9767319,200,60,1,1,20150520
1746,55.73496815,37.61314809,12,60,1,1,20150520
1754,55.086576,60.12197,205,60,1,1,20150520
1755,57.30408787,39.54065323,215,60,1,1,20150520
1756,57.38786484,39.62605476,229,90,1,1,20150520
1757,57.20845386,39.43473816,236,60,1,1,20150520
1758,57.1828785,39.37027931,235,60,1,1,20150520
1759,55.81729567,37.57586539,344,60,2,1,20150520
1760,56.99920159,40.9223932,81,60,1,1,20150520
1761,57.00319539,40.99030674,191,60,1,1,20150520
1762,56.98120666,40.97944379,196,60,1,1,20150520
1763,56.95539364,40.97435564,354,60,1,1,20150520
1764,57.01408485,40.98552167,154,60,1,1,20150520
1765,55.320576,86.112257,273,60,1,1,20150520
1766,55.32054343,86.11307873,97,60,1,1,20150520
1767,56.95241131,41.04479313,145,60,1,1,20150520
1768,56.95242008,41.04484677,320,60,1,1,20150520
1769,56.25187415,43.96878719,18,60,1,1,20150520
1770,56.25071782,43.96777868,198,60,1,1,20150520
1771,52.7601341,41.13468736,107,90,1,1,20150520
1772,52.73787019,41.24982119,99,90,1,1,20150520
1773,52.7984511,40.9909451,119,90,1,1,20150520
1774,52.79841542,40.9910953,300,90,1,1,20150520
1775,55.64132539,37.46506065,52,60,1,1,20150520
1776,54.70922647,20.50825596,104,60,1,1,20150520
1781,49.39250334,27.857375,261,60,1,1,20150520
1783,49.395895,27.687651,76,90,1,1,20150520
1784,49.395198,27.683518,257,70,1,1,20150520
1785,49.39413,27.678099,74,70,1,1,20150520
1786,49.39292,27.671754,253,90,1,1,20150520
1787,53.222036,34.374247,96,60,1,1,20150520
1788,55.83036932,37.39431202,192,100,1,1,20150520
1789,55.8078233,37.38758773,192,100,1,1,20150520
1790,55.78466998,37.36968398,194,100,1,1,20150520
1792,55.73119714,37.37652496,164,100,1,1,20150520
1793,56.3428293,43.89983028,287,60,1,1,20150520
1794,56.34055185,43.88804466,189,60,1,1,20150520
1795,56.7885455,60.6184173,287,80,1,1,20150520
1796,56.788475,60.6180149,113,80,1,1,20150520
1797,56.797549,60.557653,300,80,1,1,20150520
1798,56.7978501,60.5566043,120,80,1,1,20150520
1800,60.02915082,29.86796916,260,110,1,1,20150520
1801,60.02896189,29.86796916,80,110,1,1,20150520
1802,57.55559999,34.57854241,144,60,1,1,20150520
1803,57.55546904,34.57872212,324,60,1,1,20150520
1804,57.4653004,34.70745474,142,60,1,1,20150520
1805,57.44435255,34.73736399,323,60,1,1,20150520
1806,57.4015324,34.7975528,143,60,1,1,20150520
1807,57.26817901,34.90106458,163,60,1,1,20150520
1808,57.26815,34.90108067,344,60,1,1,20150520
1809,47.24923581,39.75251019,85,60,1,1,20150520
1810,55.79472247,49.14156005,290,60,1,1,20150520
1811,47.24929772,39.75250483,265,60,1,1,20150520
1812,47.24349298,39.84066367,235,60,1,1,20150520
1813,55.77439351,49.14949201,325,60,1,1,20150520
1814,55.76498011,49.16003577,339,60,1,1,20150520
1815,47.23393598,39.78833914,260,60,1,1,20150520
1816,47.2741,39.4847,290,90,1,1,20150520
1817,55.7755208,49.14804094,139,60,1,1,20150520
1818,47.2743,39.483,110,90,1,1,20150520
1819,47.228549,39.61358583,180,60,1,1,20150520
1821,55.79214399,49.21977662,0,60,1,1,20150520
1822,55.79225859,49.21934009,164,60,1,1,20150520
1823,55.73063002,49.19000074,147,60,1,1,20150520
1824,55.73057489,49.19035077,327,60,1,1,20150520
1825,55.54011453,49.54915054,121,50,1,1,20150520
1826,55.61575868,49.40395117,314,40,1,1,20150520
1827,55.62070251,49.39453125,314,40,1,1,20150520
1828,55.62070251,49.39453125,134,40,1,1,20150520
1829,55.61575868,49.40395117,134,40,1,1,20150520
1830,55.78821564,49.11233336,141,60,1,1,20150520
1832,55.78438643,49.12407339,313,60,1,1,20150520
1833,55.78433817,49.12400901,132,60,1,1,20150520
1834,55.8077208,49.10244942,5,60,1,1,20150520
1835,55.80881812,49.10232067,182,60,1,1,20150520
1836,55.75924519,49.1543448,150,60,1,1,20150520
1837,55.75792914,49.15596485,327,60,1,1,20150520
1838,55.81570278,49.18130636,293,40,1,1,20150520
1842,55.8431389,49.08558369,43,60,1,1,20150520
1840,55.82449674,49.15933371,296,60,1,1,20150520
1841,55.81615187,49.18044269,144,60,1,1,20150520
1843,55.84333166,49.08558369,332,60,1,1,20150520
1844,55.84376537,49.08500433,172,60,1,1,20150520
1845,55.82481314,49.15825009,118,60,1,1,20150520
1846,55.8239242,37.57292032,356,60,2,1,20150520
1847,55.79837576,49.07691747,288,60,1,1,20150520
1848,55.79824761,49.07686114,121,60,1,1,20150520
1849,55.79267478,49.16048706,260,60,1,1,20150520
1850,55.79255415,49.16052997,84,60,1,1,20150520
1851,44.73574622,37.74283558,123,60,1,1,20150520
1852,44.72405008,37.82607526,138,60,1,1,20150520
1853,44.72410154,37.82615572,318,60,1,1,20150520
1854,44.73575955,37.74283558,303,60,1,1,20150520
1855,44.70752322,37.78170615,142,60,1,1,20150520
1856,55.76508084,49.16644692,56,60,1,1,20150520
1857,55.76510347,49.16618407,232,60,1,1,20150520
1858,55.87883621,37.58651376,1,80,2,1,20150520
1862,55.90387623,37.58726209,0,60,2,1,20150520
1863,55.91041935,37.5866586,294,100,1,1,20150520
1866,55.89546869,37.66715169,273,100,1,1,20150520
1867,55.76614918,49.1586712,152,60,1,1,20150520
1869,55.85109856,49.20863271,17,60,1,1,20150520
1870,55.54020255,49.54924174,300,50,1,1,20150520
1871,55.85114373,49.20871854,197,60,1,1,20150520
1872,55.79661022,49.21675444,272,60,1,1,20150520
1873,55.79643231,49.21607181,85,60,1,1,20150520
1874,68.9561642,33.05174589,21,60,1,1,20150520
1875,68.95617961,33.05170298,204,60,1,1,20150520
1876,68.94518174,33.03915024,349,60,1,1,20150520
1877,55.78806181,49.11363959,318,60,1,1,20150520
1878,55.83310946,48.98332715,309,60,1,1,20150520
1879,55.83308987,48.98318768,131,60,1,1,20150520
1880,55.85066493,48.89080167,289,60,1,1,20150520
1881,55.85352559,48.87775809,293,60,1,1,20150520
1882,55.85067698,48.89014453,112,60,1,1,20150520
1883,55.85346536,48.877168,112,60,1,1,20150520
1889,49.41694326,28.52786226,359,60,1,1,20150520
1890,49.71716162,28.66982761,17,60,1,1,20150520
1891,49.71728,28.67009,195,60,1,1,20150520
1892,49.741501,28.67928654,358,90,1,1,20150520
1893,49.79930519,28.64477901,336,60,1,1,20150520
1895,49.3151388,28.48913096,57,60,1,1,20150520
1896,49.73297,28.67995,179,60,1,1,20150520
1897,56.7980237,60.53058944,45,60,1,1,20150520
1898,56.8040833,60.6330811,310,60,1,1,20150520
1899,56.8824109,60.6126023,202,60,1,1,20150520
1900,56.94385644,60.63101828,90,90,1,1,20150520
1901,56.94382717,60.63126504,274,90,1,1,20150520
1902,40.71797301,44.85249996,176,50,1,1,20150520
1903,40.58061726,44.35931683,356,60,1,1,20150520
1904,40.38764098,44.65913147,219,70,1,1,20150520
1905,40.15196479,44.17586446,256,90,1,1,20150520
1906,40.16056446,44.29451868,351,40,1,1,20150520
1907,40.16485466,44.36372101,91,60,1,1,20150520
1908,40.16396098,44.40868288,85,60,1,1,20150520
1909,40.16150738,44.42391112,301,60,1,1,20150520
1910,40.16326201,44.44107726,159,60,1,1,20150520
1911,40.22286159,44.45429921,134,60,1,1,20150520
1912,40.20988441,44.44929421,302,60,1,1,20150520
6792,40.18812937,44.52715337,37,60,1,1,20150520
1915,40.1577643,44.46277633,76,80,1,1,20150520
1916,40.15661018,44.47256371,292,60,1,1,20150520
1917,40.15625553,44.47343811,115,60,1,1,20150520
1918,40.1483688,44.47012156,66,60,1,1,20150520
1919,40.15025907,44.47310954,227,40,1,1,20150520
1920,40.14965427,44.47396919,67,60,1,1,20150520
1921,40.1365585,44.47285742,317,60,1,1,20150520
1922,40.13392551,44.47608143,136,60,1,1,20150520
1923,40.13198967,44.48454648,229,60,1,1,20150520
1924,40.59805269,44.35483217,183,60,1,1,20150520
1925,40.66153134,44.88852739,160,50,1,1,20150520
1926,40.53754695,44.9247694,281,90,1,1,20150520
1927,40.23887482,44.56604272,239,70,1,1,20150520
1928,40.22888235,44.53967392,235,80,1,1,20150520
1929,40.21873276,44.53123838,180,60,1,1,20150520
1930,40.21923659,44.53149587,1,60,1,1,20150520
1931,40.21053169,44.53377306,326,60,1,1,20150520
1932,40.20883154,44.53523487,144,60,1,1,20150520
1933,40.2001499,44.5405966,242,40,1,1,20150520
1934,40.2046363,44.55550164,59,60,1,1,20150520
1935,40.22382822,44.5599407,340,70,1,1,20150520
1936,40.22045313,44.5790568,86,60,1,1,20150520
1937,40.22050638,44.57800537,268,60,1,1,20150520
1938,40.21595753,44.5557712,279,60,1,1,20150520
1939,40.19534358,44.53865737,283,60,1,1,20150520
1940,40.1947945,44.53593224,45,70,1,1,20150520
1941,40.19618358,44.51664984,218,60,1,1,20150520
1942,40.19370042,44.522717,255,70,1,1,20150520
1943,40.19435605,44.51813847,288,60,1,1,20150520
1944,40.19930584,44.50828403,297,60,1,1,20150520
1945,40.19628602,44.5130758,140,60,1,1,20150520
1946,40.13956458,44.51055586,3,60,1,1,20150520
1947,40.15671268,44.50172603,199,70,1,1,20150520
1948,40.15669423,44.50159863,27,70,1,1,20150520
1949,40.18233244,44.481529,313,70,1,1,20150520
1950,40.18418489,44.48008597,170,70,1,1,20150520
1951,40.19094671,44.4652158,266,60,1,1,20150520
1952,40.18544715,44.5028767,48,60,1,1,20150520
1953,40.16808495,44.54687297,219,60,1,1,20150520
1954,40.15354745,44.53950226,62,60,1,1,20150520
1955,40.15740966,44.54046786,180,60,1,1,20150520
1957,40.20848332,44.4943285,147,60,1,1,20150520
1958,40.21031866,44.49266821,325,60,1,1,20150520
1959,40.21844602,44.49906528,226,60,1,1,20150520
4880,54.19749222,37.59643019,279,60,1,1,20150520
1961,65.99013569,57.54672199,180,40,1,1,20150520
1962,65.99395521,57.55708069,90,40,1,1,20150520
1963,65.99408397,57.55714506,270,40,1,1,20150520
1965,57.73709309,40.8665818,346,60,1,1,20150520
1966,57.55359691,40.19656062,70,60,1,1,20150520
1967,57.55362569,40.19672155,249,60,1,1,20150520
1968,57.54107517,40.12925863,267,60,1,1,20150520
1969,57.54108668,40.12907624,88,60,1,1,20150520
1970,56.1800833,37.51505435,198,60,1,1,20150520
1971,57.73616529,40.83360672,64,80,1,1,20150520
1973,54.97277687,73.38250816,352,60,1,1,20150520
1974,55.01855998,73.30293775,38,40,1,1,20150520
1978,53.54870334,49.3393904,275,60,1,1,20150520
1979,53.49950726,49.27811399,92,60,1,1,20150520
1977,53.54728182,49.28629875,10,60,1,1,20150520
1980,51.75710248,39.18843627,15,60,1,1,20150520
1986,51.79403852,39.20066714,188,70,1,1,20150520
1983,55.79601164,49.15465862,348,60,1,1,20150520
1984,55.80087091,49.15200591,340,60,1,1,20150520
1987,51.63623223,39.23375487,199,40,1,1,20150520
1985,51.77284914,39.19383824,14,70,1,1,20150520
1988,51.70869938,39.19522762,176,60,1,1,20150520
1989,51.708716,39.19546366,358,60,1,1,20150520
1990,51.71297399,39.18068469,263,60,1,1,20150520
1991,51.71287095,39.18070078,87,60,1,1,20150520
1992,51.73026774,39.17920411,2,60,1,1,20150520
1993,51.73020129,39.17860866,192,60,1,1,20150520
1994,51.71874374,39.14868325,221,60,1,1,20150520
1995,51.69440675,39.12812948,208,60,1,1,20150520
1996,51.67257844,39.11930233,320,60,1,1,20150520
1997,51.67247531,39.11912799,141,60,1,1,20150520
1998,51.71346259,39.07467306,184,60,1,1,20150520
1999,51.71345428,39.07475621,9,40,1,1,20150520
2000,51.72922445,39.16856647,195,60,1,1,20150520
2001,47.24390197,39.75032105,293,60,1,1,20150520
2002,51.65076289,39.21155155,2,60,1,1,20150520
2003,47.24365321,39.75046635,55,60,1,1,20150520
2004,51.68763954,39.23112631,193,60,1,1,20150520
2005,51.6938581,39.21886057,238,60,1,1,20150520
4691,54.66512761,56.07110853,296,90,1,1,20150520
2007,51.61109134,39.39013839,294,60,1,1,20150520
2008,51.61098141,39.39004987,115,60,1,1,20150520
2009,51.60299394,39.25398678,14,60,1,1,20150520
2010,51.60301559,39.25389022,194,60,1,1,20150520
2011,51.82656815,39.21164274,12,70,1,1,20150520
2012,51.82629629,39.21135306,190,70,1,1,20150520
2019,57.60619009,41.17040098,153,40,1,1,20150520
2016,54.13908332,45.14071941,214,60,1,1,20150520
2017,54.16890353,45.16785264,192,60,1,1,20150520
2018,54.22072711,45.15835762,275,40,1,1,20150520
2020,53.55709125,49.33446318,104,60,1,1,20150520
2021,56.13034282,47.13688105,248,60,1,1,20150520
2022,56.13249827,47.10892707,109,60,1,1,20150520
2023,56.13151623,47.07459748,252,60,1,1,20150520
2024,56.10778102,47.05446482,282,90,1,1,20150520
2026,54.72054304,55.97754121,250,60,1,1,20150520
2027,54.72036953,55.97778797,73,60,1,1,20150520
2660,54.75632698,56.03733907,211,60,1,1,20150520
2030,54.79130832,56.0882628,101,60,1,1,20150520
2031,54.80738814,56.17320299,116,60,1,1,20150520
2032,54.80750562,56.17361605,300,60,1,1,20150520
2033,54.68565357,55.99449277,123,60,1,1,20150520
2034,54.70057578,55.91845751,268,60,1,1,20150520
2035,54.69876234,55.90012729,79,60,1,1,20150520
2036,54.69885534,55.8995533,257,60,1,1,20150520
2038,54.77481367,56.05035782,198,60,1,1,20150520
2039,54.81133909,56.06475055,261,60,1,1,20150520
2040,54.81119688,56.06438041,81,60,1,1,20150520
2041,54.72560534,56.0183537,225,60,1,1,20150520
2043,54.72760655,56.00452423,310,60,1,1,20150520
2044,54.72755079,56.0040307,130,60,1,1,20150520
2045,54.80689347,56.05018616,26,60,1,1,20150520
2050,54.7749034,56.02886796,197,60,1,1,20150520
2051,54.77492196,56.0288626,32,60,1,1,20150520
2053,54.75049872,56.01729155,38,60,1,1,20150520
2681,55.91241478,36.82700862,245,60,1,1,20150520
2054,53.78074977,87.13018656,250,60,1,1,20150520
2062,57.1545855,65.53740352,315,60,1,1,20150520
2064,57.15458768,65.53740084,135,60,1,1,20150520
2067,56.30739603,44.02440548,332,60,1,1,20150520
2068,56.30568191,44.0258646,151,60,1,1,20150520
2069,55.82205179,38.26147989,190,60,1,1,20150520
2070,55.82207589,38.26154426,9,60,1,1,20150520
2078,44.69712933,37.76448369,212,60,1,1,20150520
2079,44.84815252,38.40995193,273,60,1,1,20150520
2080,44.8455168,38.28231096,132,60,1,1,20150520
2081,44.87015395,37.7537334,84,60,1,1,20150520
2083,44.72336593,37.76902199,303,60,1,1,20150520
2084,51.81403402,107.5949693,168,60,1,1,20150520
2086,55.78286007,49.12239432,325,60,1,1,20150520
2087,55.78677389,49.11556274,317,60,1,1,20150520
2088,55.83410212,49.19312954,209,60,1,1,20150520
2089,55.8338807,49.1933924,11,60,1,1,20150520
2090,44.72300765,37.7688235,121,60,1,1,20150520
2091,55.83019683,49.19179514,193,60,1,1,20150520
2093,55.8235882,49.18576688,208,60,1,1,20150520
2094,55.76613333,49.21886265,180,60,1,1,20150520
2095,55.75762276,49.2187205,182,60,1,1,20150520
2096,55.73642389,49.1840402,46,60,1,1,20150520
2097,55.74002961,49.19068953,46,60,1,1,20150520
2098,55.74080063,49.19133916,227,60,1,1,20150520
2099,55.73706643,49.18448478,226,60,1,1,20150520
2100,55.75699792,49.21923816,24,60,1,1,20150520
2101,55.80206641,49.21006501,327,60,1,1,20150520
2102,55.80823253,49.20273453,326,60,1,1,20150520
2103,55.70516847,49.14523467,220,40,1,1,20150520
2105,55.70516847,49.14523467,41,40,1,1,20150520
2106,55.69982152,49.13712434,220,40,1,1,20150520
2107,55.69982152,49.13712434,40,40,1,1,20150520
2108,55.64677796,49.12857883,48,90,1,1,20150520
2109,55.64677796,49.12857883,228,90,1,1,20150520
2110,55.65422582,49.14344698,48,90,1,1,20150520
2111,55.65422582,49.14344698,228,90,1,1,20150520
2112,55.66511225,49.16522518,48,90,1,1,20150520
2113,55.66511225,49.16522518,228,90,1,1,20150520
2114,55.67592683,49.18686658,48,90,1,1,20150520
2115,55.67592683,49.18686658,228,90,1,1,20150520
2116,55.67223823,49.1233331,16,60,1,1,20150520
2117,55.67223823,49.1233331,196,60,1,1,20150520
2118,55.68041658,49.12761927,17,60,1,1,20150520
2119,55.68041658,49.12761927,196,60,1,1,20150520
2121,52.249231,104.336706,217,50,1,1,20150520
2122,41.7135937,44.76882577,267,70,1,1,20150520
2123,41.72648668,44.75565344,262,60,1,1,20150520
2128,56.40646845,68.38595442,202,60,1,1,20150520
2129,41.73807614,44.75721717,220,80,1,1,20150520
2130,41.73736963,44.77133095,345,70,1,1,20150520
2131,41.78572307,44.7906509,97,70,1,1,20150520
2132,41.78575307,44.79065359,278,70,1,1,20150520
2133,54.31766848,48.35692137,180,60,1,1,20150520
2134,54.31777486,48.35733175,13,60,1,1,20150520
2135,54.30093462,48.3833579,38,40,1,1,20150520
2136,54.3009311,48.38335454,214,40,1,1,20150520
2137,54.30396111,48.30361247,255,40,1,1,20150520
2138,54.3038672,48.30371976,75,40,1,1,20150520
2139,54.29144523,48.24283361,108,60,1,1,20150520
2140,54.29163309,48.24268341,285,60,1,1,20150520
2141,54.32121663,48.28092098,56,40,1,1,20150520
2142,54.3212573,48.2809183,236,40,1,1,20150520
2143,54.31357552,48.35407555,213,60,1,1,20150520
2144,54.27520305,48.31279367,188,60,1,1,20150520
2145,54.27520618,48.31282318,35,60,1,1,20150520
2146,54.32047511,48.47625017,241,60,1,1,20150520
2147,54.32040627,48.47631454,76,60,1,1,20150520
2148,54.3463703,48.37153673,138,60,1,1,20150520
2149,54.36210776,48.39209318,94,90,1,1,20150520
2150,54.3617827,48.4083581,275,90,1,1,20150520
2151,54.35951966,48.47399712,94,90,1,1,20150520
2152,54.36472696,48.32868576,295,60,1,1,20150520
2153,54.36467071,48.3286804,116,60,1,1,20150520
2154,54.3383148,48.56562138,265,60,1,1,20150520
2155,54.33817093,48.56544971,86,60,1,1,20150520
2156,54.34926878,48.59412789,83,60,1,1,20150520
2157,54.34944074,48.59397233,264,60,1,1,20150520
2158,54.36116381,48.5734427,53,60,1,1,20150520
2159,54.36127634,48.57329786,234,60,1,1,20150520
2160,54.37948887,48.61494184,52,60,1,1,20150520
2161,54.37963571,48.61479163,235,60,1,1,20150520
